Name;Station;Time(norwegian mean time);Air temperature;Precipitation (1 h)
Istjørndalen;SN99770;14.02.2024 16:00;-1.5;-
Istjørndalen;SN99770;14.02.2024 17:00;-1;-
Istjørndalen;SN99770;14.02.2024 18:00;-0.6;-
Istjørndalen;SN99770;14.02.2024 19:00;-0.1;-
Istjørndalen;SN99770;14.02.2024 20:00;0.2;-
Istjørndalen;SN99770;14.02.2024 21:00;0.2;-
Istjørndalen;SN99770;14.02.2024 22:00;0;-
Istjørndalen;SN99770;14.02.2024 23:00;0.4;-
Istjørndalen;SN99770;15.02.2024 00:00;1;-
Istjørndalen;SN99770;15.02.2024 01:00;0.1;-
Istjørndalen;SN99770;15.02.2024 02:00;-0.2;-
Istjørndalen;SN99770;15.02.2024 03:00;0.3;-
Istjørndalen;SN99770;15.02.2024 04:00;0.3;-
Istjørndalen;SN99770;15.02.2024 05:00;1.3;-
Istjørndalen;SN99770;15.02.2024 06:00;0.8;-
Istjørndalen;SN99770;15.02.2024 07:00;0.1;-
Istjørndalen;SN99770;15.02.2024 08:00;-0.3;-
Istjørndalen;SN99770;15.02.2024 09:00;-0.5;-
Istjørndalen;SN99770;15.02.2024 10:00;-0.6;-
Istjørndalen;SN99770;15.02.2024 11:00;-0.3;-
Istjørndalen;SN99770;15.02.2024 12:00;-1.4;-
Istjørndalen;SN99770;15.02.2024 13:00;-2.8;-
Istjørndalen;SN99770;15.02.2024 14:00;-3.4;-
Istjørndalen;SN99770;15.02.2024 15:00;-3.7;-
Istjørndalen;SN99770;15.02.2024 16:00;-3.3;-
Istjørndalen;SN99770;15.02.2024 17:00;-2.9;-
Istjørndalen;SN99770;15.02.2024 18:00;-3.6;-
Istjørndalen;SN99770;15.02.2024 19:00;-3.4;-
Istjørndalen;SN99770;15.02.2024 20:00;-3.4;-
Istjørndalen;SN99770;15.02.2024 21:00;-3.9;-
Istjørndalen;SN99770;15.02.2024 22:00;-4.8;-
Istjørndalen;SN99770;15.02.2024 23:00;-4.8;-
Istjørndalen;SN99770;16.02.2024 00:00;-4.3;-
Istjørndalen;SN99770;16.02.2024 01:00;-5.3;-
Istjørndalen;SN99770;16.02.2024 02:00;-6.2;-
Istjørndalen;SN99770;16.02.2024 03:00;-7.4;-
Istjørndalen;SN99770;16.02.2024 04:00;-7.4;-
Istjørndalen;SN99770;16.02.2024 05:00;-8.4;-
Istjørndalen;SN99770;16.02.2024 06:00;-8.2;-
Istjørndalen;SN99770;16.02.2024 07:00;-8.7;-
Istjørndalen;SN99770;16.02.2024 08:00;-8.7;-
Istjørndalen;SN99770;16.02.2024 09:00;-9.8;-
Istjørndalen;SN99770;16.02.2024 10:00;-10.2;-
Istjørndalen;SN99770;16.02.2024 11:00;-10.3;-
Istjørndalen;SN99770;16.02.2024 12:00;-10.3;-
Istjørndalen;SN99770;16.02.2024 13:00;-10.3;-
Istjørndalen;SN99770;16.02.2024 14:00;-10.4;-
Istjørndalen;SN99770;16.02.2024 15:00;-10.2;-
Istjørndalen;SN99770;16.02.2024 16:00;-10.2;-
Istjørndalen;SN99770;16.02.2024 17:00;-10.5;-
Istjørndalen;SN99770;16.02.2024 18:00;-10.3;-
Istjørndalen;SN99770;16.02.2024 19:00;-10.5;-
Istjørndalen;SN99770;16.02.2024 20:00;-10.5;-
Istjørndalen;SN99770;16.02.2024 21:00;-10.5;-
Istjørndalen;SN99770;16.02.2024 22:00;-9.6;-
Istjørndalen;SN99770;16.02.2024 23:00;-9.7;-
Istjørndalen;SN99770;17.02.2024 00:00;-9.7;-
Istjørndalen;SN99770;17.02.2024 01:00;-9.5;-
Istjørndalen;SN99770;17.02.2024 02:00;-9.8;-
Istjørndalen;SN99770;17.02.2024 03:00;-10.5;-
Istjørndalen;SN99770;17.02.2024 04:00;-12.3;-
Istjørndalen;SN99770;17.02.2024 05:00;-13;-
Istjørndalen;SN99770;17.02.2024 06:00;-11.5;-
Istjørndalen;SN99770;17.02.2024 07:00;-11.1;-
Istjørndalen;SN99770;17.02.2024 08:00;-12.4;-
Istjørndalen;SN99770;17.02.2024 09:00;-13.6;-
Istjørndalen;SN99770;17.02.2024 10:00;-14;-
Istjørndalen;SN99770;17.02.2024 11:00;-14.4;-
Istjørndalen;SN99770;17.02.2024 12:00;-14.4;-
Istjørndalen;SN99770;17.02.2024 13:00;-14.8;-
Istjørndalen;SN99770;17.02.2024 14:00;-14.6;-
Istjørndalen;SN99770;17.02.2024 15:00;-14.8;-
Istjørndalen;SN99770;17.02.2024 16:00;-12.9;-
Istjørndalen;SN99770;17.02.2024 17:00;-12.5;-
Istjørndalen;SN99770;17.02.2024 18:00;-13;-
Istjørndalen;SN99770;17.02.2024 19:00;-13.7;-
Istjørndalen;SN99770;17.02.2024 20:00;-14.2;-
Istjørndalen;SN99770;17.02.2024 21:00;-14.6;-
Istjørndalen;SN99770;17.02.2024 22:00;-14.9;-
Istjørndalen;SN99770;17.02.2024 23:00;-15.2;-
Istjørndalen;SN99770;18.02.2024 00:00;-15.3;-
Istjørndalen;SN99770;18.02.2024 01:00;-15.3;-
Istjørndalen;SN99770;18.02.2024 02:00;-15.2;-
Istjørndalen;SN99770;18.02.2024 03:00;-15.2;-
Istjørndalen;SN99770;18.02.2024 04:00;-15.3;-
Istjørndalen;SN99770;18.02.2024 05:00;-15;-
Istjørndalen;SN99770;18.02.2024 06:00;-15.3;-
Istjørndalen;SN99770;18.02.2024 07:00;-15.8;-
Istjørndalen;SN99770;18.02.2024 08:00;-16;-
Istjørndalen;SN99770;18.02.2024 09:00;-15;-
Istjørndalen;SN99770;18.02.2024 10:00;-15.3;-
Istjørndalen;SN99770;18.02.2024 11:00;-14.7;-
Istjørndalen;SN99770;18.02.2024 12:00;-14.3;-
Istjørndalen;SN99770;18.02.2024 13:00;-13.9;-
Istjørndalen;SN99770;18.02.2024 14:00;-14.3;-
Istjørndalen;SN99770;18.02.2024 15:00;-15;-
Istjørndalen;SN99770;18.02.2024 16:00;-13.9;-
Istjørndalen;SN99770;18.02.2024 17:00;-13.8;-
Istjørndalen;SN99770;18.02.2024 18:00;-13.7;-
Istjørndalen;SN99770;18.02.2024 19:00;-13.7;-
Istjørndalen;SN99770;18.02.2024 20:00;-13.7;-
Istjørndalen;SN99770;18.02.2024 21:00;-13.2;-
Istjørndalen;SN99770;18.02.2024 22:00;-14;-
Istjørndalen;SN99770;18.02.2024 23:00;-13.9;-
Istjørndalen;SN99770;19.02.2024 00:00;-14.2;-
Istjørndalen;SN99770;19.02.2024 01:00;-13.7;-
Istjørndalen;SN99770;19.02.2024 02:00;-13.9;-
Istjørndalen;SN99770;19.02.2024 03:00;-14.2;-
Istjørndalen;SN99770;19.02.2024 04:00;-14.6;-
Istjørndalen;SN99770;19.02.2024 05:00;-15;-
Istjørndalen;SN99770;19.02.2024 06:00;-15.2;-
Istjørndalen;SN99770;19.02.2024 07:00;-14.8;-
Istjørndalen;SN99770;19.02.2024 08:00;-14.6;-
Istjørndalen;SN99770;19.02.2024 09:00;-15.2;-
Istjørndalen;SN99770;19.02.2024 10:00;-15.6;-
Istjørndalen;SN99770;19.02.2024 11:00;-16.3;-
Istjørndalen;SN99770;19.02.2024 12:00;-16.9;-
Istjørndalen;SN99770;19.02.2024 13:00;-16;-
Istjørndalen;SN99770;19.02.2024 14:00;-17.1;-
Istjørndalen;SN99770;19.02.2024 15:00;-17.6;-
Istjørndalen;SN99770;19.02.2024 16:00;-17;-
Istjørndalen;SN99770;19.02.2024 17:00;-16.9;-
Istjørndalen;SN99770;19.02.2024 18:00;-16.3;-
Istjørndalen;SN99770;19.02.2024 19:00;-15.6;-
Istjørndalen;SN99770;19.02.2024 20:00;-14.6;-
Istjørndalen;SN99770;19.02.2024 21:00;-14.8;-
Istjørndalen;SN99770;19.02.2024 22:00;-14.6;-
Istjørndalen;SN99770;19.02.2024 23:00;-11.3;-
Istjørndalen;SN99770;20.02.2024 00:00;-12.8;-
Istjørndalen;SN99770;20.02.2024 01:00;-13.5;-
Istjørndalen;SN99770;20.02.2024 02:00;-14.2;-
Istjørndalen;SN99770;20.02.2024 03:00;-13.4;-
Istjørndalen;SN99770;20.02.2024 04:00;-12.7;-
Istjørndalen;SN99770;20.02.2024 05:00;-12.9;-
Istjørndalen;SN99770;20.02.2024 06:00;-12.7;-
Istjørndalen;SN99770;20.02.2024 07:00;-13.9;-
Istjørndalen;SN99770;20.02.2024 08:00;-14.2;-
Istjørndalen;SN99770;20.02.2024 09:00;-12.9;-
Istjørndalen;SN99770;20.02.2024 10:00;-14.6;-
Istjørndalen;SN99770;20.02.2024 11:00;-15.4;-
Istjørndalen;SN99770;20.02.2024 12:00;-16.4;-
Istjørndalen;SN99770;20.02.2024 13:00;-16.1;-
Istjørndalen;SN99770;20.02.2024 14:00;-16.7;-
Istjørndalen;SN99770;20.02.2024 15:00;-14.6;-
Istjørndalen;SN99770;20.02.2024 16:00;-14.2;-
Istjørndalen;SN99770;20.02.2024 17:00;-14.3;-
Istjørndalen;SN99770;20.02.2024 18:00;-13.7;-
Istjørndalen;SN99770;20.02.2024 19:00;-13.8;-
Istjørndalen;SN99770;20.02.2024 20:00;-13.2;-
Istjørndalen;SN99770;20.02.2024 21:00;-12.1;-
Istjørndalen;SN99770;20.02.2024 22:00;-11.5;-
Istjørndalen;SN99770;20.02.2024 23:00;-11.5;-
Istjørndalen;SN99770;21.02.2024 00:00;-11.4;-
Istjørndalen;SN99770;21.02.2024 01:00;-11.2;-
Istjørndalen;SN99770;21.02.2024 02:00;-11.5;-
Istjørndalen;SN99770;21.02.2024 03:00;-11.5;-
Istjørndalen;SN99770;21.02.2024 04:00;-11.3;-
Istjørndalen;SN99770;21.02.2024 05:00;-11.3;-
Istjørndalen;SN99770;21.02.2024 06:00;-11.5;-
Istjørndalen;SN99770;21.02.2024 07:00;-11.5;-
Istjørndalen;SN99770;21.02.2024 08:00;-11.3;-
Istjørndalen;SN99770;21.02.2024 09:00;-11.2;-
Istjørndalen;SN99770;21.02.2024 10:00;-11.3;-
Istjørndalen;SN99770;21.02.2024 11:00;-11.4;-
Istjørndalen;SN99770;21.02.2024 12:00;-11.4;-
Istjørndalen;SN99770;21.02.2024 13:00;-11.5;-
Istjørndalen;SN99770;21.02.2024 14:00;-11.9;-
Istjørndalen;SN99770;21.02.2024 15:00;-11.6;-
Istjørndalen;SN99770;21.02.2024 16:00;-11.5;-
Istjørndalen;SN99770;21.02.2024 17:00;-11.8;-
Istjørndalen;SN99770;21.02.2024 18:00;-11.5;-
Istjørndalen;SN99770;21.02.2024 19:00;-11.7;-
Istjørndalen;SN99770;21.02.2024 20:00;-11.5;-
Istjørndalen;SN99770;21.02.2024 21:00;-11.5;-
Istjørndalen;SN99770;21.02.2024 22:00;-11.4;-
Istjørndalen;SN99770;21.02.2024 23:00;-11.5;-
Istjørndalen;SN99770;22.02.2024 00:00;-11.6;-
Istjørndalen;SN99770;22.02.2024 01:00;-11.7;-
Istjørndalen;SN99770;22.02.2024 02:00;-11.7;-
Istjørndalen;SN99770;22.02.2024 03:00;-12.1;-
Istjørndalen;SN99770;22.02.2024 04:00;-14.2;-
Istjørndalen;SN99770;22.02.2024 05:00;-12.7;-
Istjørndalen;SN99770;22.02.2024 06:00;-11.5;-
Istjørndalen;SN99770;22.02.2024 07:00;-11;-
Istjørndalen;SN99770;22.02.2024 08:00;-14.1;-
Istjørndalen;SN99770;22.02.2024 09:00;-12.7;-
Istjørndalen;SN99770;22.02.2024 10:00;-13.1;-
Istjørndalen;SN99770;22.02.2024 11:00;-13.1;-
Istjørndalen;SN99770;22.02.2024 12:00;-12.1;-
Istjørndalen;SN99770;22.02.2024 13:00;-12.1;-
Istjørndalen;SN99770;22.02.2024 14:00;-13.6;-
Istjørndalen;SN99770;22.02.2024 15:00;-14.2;-
Istjørndalen;SN99770;22.02.2024 16:00;-12.9;-
Istjørndalen;SN99770;22.02.2024 17:00;-11.3;-
Istjørndalen;SN99770;22.02.2024 18:00;-13.9;-
Istjørndalen;SN99770;22.02.2024 19:00;-12.2;-
Istjørndalen;SN99770;22.02.2024 20:00;-13;-
Istjørndalen;SN99770;22.02.2024 21:00;-10.9;-
Istjørndalen;SN99770;22.02.2024 22:00;-10.2;-
Istjørndalen;SN99770;22.02.2024 23:00;-12.4;-
Istjørndalen;SN99770;23.02.2024 00:00;-10.2;-
Istjørndalen;SN99770;23.02.2024 01:00;-7.7;-
Istjørndalen;SN99770;23.02.2024 02:00;-7.7;-
Istjørndalen;SN99770;23.02.2024 03:00;-8;-
Istjørndalen;SN99770;23.02.2024 04:00;-7.7;-
Istjørndalen;SN99770;23.02.2024 05:00;-6.8;-
Istjørndalen;SN99770;23.02.2024 06:00;-6.6;-
Istjørndalen;SN99770;23.02.2024 07:00;-6.9;-
Istjørndalen;SN99770;23.02.2024 08:00;-6.3;-
Istjørndalen;SN99770;23.02.2024 09:00;-7;-
Istjørndalen;SN99770;23.02.2024 10:00;-7.9;-
Istjørndalen;SN99770;23.02.2024 11:00;-6.3;-
Istjørndalen;SN99770;23.02.2024 12:00;-6.8;-
Istjørndalen;SN99770;23.02.2024 13:00;-4.9;-
Istjørndalen;SN99770;23.02.2024 14:00;-4.4;-
Istjørndalen;SN99770;23.02.2024 15:00;-4.7;-
Istjørndalen;SN99770;23.02.2024 16:00;-4;-
Istjørndalen;SN99770;23.02.2024 17:00;-5;-
Istjørndalen;SN99770;23.02.2024 18:00;-5.6;-
Istjørndalen;SN99770;23.02.2024 19:00;-4.9;-
Istjørndalen;SN99770;23.02.2024 20:00;-5.3;-
Istjørndalen;SN99770;23.02.2024 21:00;-5.1;-
Istjørndalen;SN99770;23.02.2024 22:00;-4.5;-
Istjørndalen;SN99770;23.02.2024 23:00;-3.3;-
Istjørndalen;SN99770;24.02.2024 00:00;-4.3;-
Istjørndalen;SN99770;24.02.2024 01:00;-4.5;-
Istjørndalen;SN99770;24.02.2024 02:00;-4.7;-
Istjørndalen;SN99770;24.02.2024 03:00;-5.8;-
Istjørndalen;SN99770;24.02.2024 04:00;-6.1;-
Istjørndalen;SN99770;24.02.2024 05:00;-5.6;-
Istjørndalen;SN99770;24.02.2024 06:00;-5.4;-
Istjørndalen;SN99770;24.02.2024 07:00;-5.5;-
Istjørndalen;SN99770;24.02.2024 08:00;-5.1;-
Istjørndalen;SN99770;24.02.2024 09:00;-5.6;-
Istjørndalen;SN99770;24.02.2024 10:00;-5;-
Istjørndalen;SN99770;24.02.2024 11:00;-5.4;-
Istjørndalen;SN99770;24.02.2024 12:00;-5.3;-
Istjørndalen;SN99770;24.02.2024 13:00;-4.8;-
Istjørndalen;SN99770;24.02.2024 14:00;-5.7;-
Istjørndalen;SN99770;24.02.2024 15:00;-5.4;-
Istjørndalen;SN99770;24.02.2024 16:00;-5.5;-
Istjørndalen;SN99770;24.02.2024 17:00;-5.8;-
Istjørndalen;SN99770;24.02.2024 18:00;-6.6;-
Istjørndalen;SN99770;24.02.2024 19:00;-7;-
Istjørndalen;SN99770;24.02.2024 20:00;-6.7;-
Istjørndalen;SN99770;24.02.2024 21:00;-7.9;-
Istjørndalen;SN99770;24.02.2024 22:00;-6.6;-
Istjørndalen;SN99770;24.02.2024 23:00;-7.4;-
Istjørndalen;SN99770;25.02.2024 00:00;-7.4;-
Istjørndalen;SN99770;25.02.2024 01:00;-7.2;-
Istjørndalen;SN99770;25.02.2024 02:00;-6.7;-
Istjørndalen;SN99770;25.02.2024 03:00;-8.2;-
Istjørndalen;SN99770;25.02.2024 04:00;-8.5;-
Istjørndalen;SN99770;25.02.2024 05:00;-9.1;-
Istjørndalen;SN99770;25.02.2024 06:00;-7.9;-
Istjørndalen;SN99770;25.02.2024 07:00;-9.6;-
Istjørndalen;SN99770;25.02.2024 08:00;-10.5;-
Istjørndalen;SN99770;25.02.2024 09:00;-11.3;-
Istjørndalen;SN99770;25.02.2024 10:00;-11.7;-
Istjørndalen;SN99770;25.02.2024 11:00;-10.4;-
Istjørndalen;SN99770;25.02.2024 12:00;-10.9;-
Istjørndalen;SN99770;25.02.2024 13:00;-10.3;-
Istjørndalen;SN99770;25.02.2024 14:00;-12;-
Istjørndalen;SN99770;25.02.2024 15:00;-10.1;-
Istjørndalen;SN99770;25.02.2024 16:00;-11.8;-
Istjørndalen;SN99770;25.02.2024 17:00;-10.7;-
Istjørndalen;SN99770;25.02.2024 18:00;-12.2;-
Istjørndalen;SN99770;25.02.2024 19:00;-13.9;-
Istjørndalen;SN99770;25.02.2024 20:00;-13.4;-
Istjørndalen;SN99770;25.02.2024 21:00;-14.4;-
Istjørndalen;SN99770;25.02.2024 22:00;-13.6;-
Istjørndalen;SN99770;25.02.2024 23:00;-14;-
Istjørndalen;SN99770;26.02.2024 00:00;-13.5;-
Istjørndalen;SN99770;26.02.2024 01:00;-13.2;-
Istjørndalen;SN99770;26.02.2024 02:00;-11.6;-
Istjørndalen;SN99770;26.02.2024 03:00;-12.3;-
Istjørndalen;SN99770;26.02.2024 04:00;-11.5;-
Istjørndalen;SN99770;26.02.2024 05:00;-11.4;-
Istjørndalen;SN99770;26.02.2024 06:00;-11;-
Istjørndalen;SN99770;26.02.2024 07:00;-11.2;-
Istjørndalen;SN99770;26.02.2024 08:00;-11.2;-
Istjørndalen;SN99770;26.02.2024 09:00;-11.2;-
Istjørndalen;SN99770;26.02.2024 10:00;-11.3;-
Istjørndalen;SN99770;26.02.2024 11:00;-11.2;-
Istjørndalen;SN99770;26.02.2024 12:00;-11.2;-
Istjørndalen;SN99770;26.02.2024 13:00;-11.2;-
Istjørndalen;SN99770;26.02.2024 14:00;-11.1;-
Istjørndalen;SN99770;26.02.2024 15:00;-11.4;-
Istjørndalen;SN99770;26.02.2024 16:00;-14.1;-
Istjørndalen;SN99770;26.02.2024 17:00;-13.2;-
Istjørndalen;SN99770;26.02.2024 18:00;-14.1;-
Istjørndalen;SN99770;26.02.2024 19:00;-14.7;-
Istjørndalen;SN99770;26.02.2024 20:00;-14.3;-
Istjørndalen;SN99770;26.02.2024 21:00;-14.8;-
Istjørndalen;SN99770;26.02.2024 22:00;-14.5;-
Istjørndalen;SN99770;26.02.2024 23:00;-13.9;-
Istjørndalen;SN99770;27.02.2024 00:00;-11.5;-
Istjørndalen;SN99770;27.02.2024 01:00;-12.3;-
Istjørndalen;SN99770;27.02.2024 02:00;-11.7;-
Istjørndalen;SN99770;27.02.2024 03:00;-11;-
Istjørndalen;SN99770;27.02.2024 04:00;-10;-
Istjørndalen;SN99770;27.02.2024 05:00;-9.6;-
Istjørndalen;SN99770;27.02.2024 06:00;-9.4;-
Istjørndalen;SN99770;27.02.2024 07:00;-9.3;-
Istjørndalen;SN99770;27.02.2024 08:00;-8.4;-
Istjørndalen;SN99770;27.02.2024 09:00;-8;-
Istjørndalen;SN99770;27.02.2024 10:00;-5.7;-
Istjørndalen;SN99770;27.02.2024 11:00;-5.3;-
Istjørndalen;SN99770;27.02.2024 12:00;-5.3;-
Istjørndalen;SN99770;27.02.2024 13:00;-5.2;-
Istjørndalen;SN99770;27.02.2024 14:00;-5;-
Istjørndalen;SN99770;27.02.2024 15:00;-4.6;-
Istjørndalen;SN99770;27.02.2024 16:00;-4.7;-
Istjørndalen;SN99770;27.02.2024 17:00;-4.6;-
Istjørndalen;SN99770;27.02.2024 18:00;-4.3;-
Istjørndalen;SN99770;27.02.2024 19:00;-4.5;-
Istjørndalen;SN99770;27.02.2024 20:00;-3.8;-
Istjørndalen;SN99770;27.02.2024 21:00;-4.1;-
Istjørndalen;SN99770;27.02.2024 22:00;-4.3;-
Istjørndalen;SN99770;27.02.2024 23:00;-3.7;-
Istjørndalen;SN99770;28.02.2024 00:00;-3.6;-
Istjørndalen;SN99770;28.02.2024 01:00;-0.9;-
Istjørndalen;SN99770;28.02.2024 02:00;-0.8;-
Istjørndalen;SN99770;28.02.2024 03:00;-1;-
Istjørndalen;SN99770;28.02.2024 04:00;-1.1;-
Istjørndalen;SN99770;28.02.2024 05:00;-0.8;-
Istjørndalen;SN99770;28.02.2024 06:00;-0.8;-
Istjørndalen;SN99770;28.02.2024 07:00;-0.6;-
Istjørndalen;SN99770;28.02.2024 08:00;-0.3;-
Istjørndalen;SN99770;28.02.2024 09:00;-0.4;-
Istjørndalen;SN99770;28.02.2024 10:00;-0.5;-
Istjørndalen;SN99770;28.02.2024 11:00;0.1;-
Istjørndalen;SN99770;28.02.2024 12:00;0.8;-
Istjørndalen;SN99770;28.02.2024 13:00;1.6;-
Istjørndalen;SN99770;28.02.2024 14:00;1.2;-
Istjørndalen;SN99770;28.02.2024 15:00;1.5;-
Istjørndalen;SN99770;28.02.2024 16:00;1.3;-
Istjørndalen;SN99770;28.02.2024 17:00;2;-
Istjørndalen;SN99770;28.02.2024 18:00;1.1;-
Istjørndalen;SN99770;28.02.2024 19:00;2;-
Istjørndalen;SN99770;28.02.2024 20:00;1.6;-
Istjørndalen;SN99770;28.02.2024 21:00;1.9;-
Istjørndalen;SN99770;28.02.2024 22:00;2;-
Istjørndalen;SN99770;28.02.2024 23:00;1.8;-
Istjørndalen;SN99770;29.02.2024 00:00;1.9;-
Istjørndalen;SN99770;29.02.2024 01:00;2.4;-
Istjørndalen;SN99770;29.02.2024 02:00;1.6;-
Istjørndalen;SN99770;29.02.2024 03:00;1.1;-
Istjørndalen;SN99770;29.02.2024 04:00;0.2;-
Istjørndalen;SN99770;29.02.2024 05:00;1.5;-
Istjørndalen;SN99770;29.02.2024 06:00;0.6;-
Istjørndalen;SN99770;29.02.2024 07:00;-1.1;-
Istjørndalen;SN99770;29.02.2024 08:00;-1.1;-
Istjørndalen;SN99770;29.02.2024 09:00;-1.1;-
Istjørndalen;SN99770;29.02.2024 10:00;-1.2;-
Istjørndalen;SN99770;29.02.2024 11:00;-1.6;-
Istjørndalen;SN99770;29.02.2024 12:00;-3.1;-
Istjørndalen;SN99770;29.02.2024 13:00;-3.7;-
Istjørndalen;SN99770;29.02.2024 14:00;-4.4;-
Istjørndalen;SN99770;29.02.2024 15:00;-4.8;-
Istjørndalen;SN99770;29.02.2024 16:00;-5;-
Istjørndalen;SN99770;29.02.2024 17:00;-5.1;-
Istjørndalen;SN99770;29.02.2024 18:00;-5.2;-
Istjørndalen;SN99770;29.02.2024 19:00;-5.8;-
Istjørndalen;SN99770;29.02.2024 20:00;-6.4;-
Istjørndalen;SN99770;29.02.2024 21:00;-8.6;-
Istjørndalen;SN99770;29.02.2024 22:00;-8.3;-
Istjørndalen;SN99770;29.02.2024 23:00;-9.2;-
Istjørndalen;SN99770;01.03.2024 00:00;-8.3;-
Istjørndalen;SN99770;01.03.2024 01:00;-8.5;-
Istjørndalen;SN99770;01.03.2024 02:00;-8.7;-
Istjørndalen;SN99770;01.03.2024 03:00;-11.1;-
Istjørndalen;SN99770;01.03.2024 04:00;-9.9;-
Istjørndalen;SN99770;01.03.2024 05:00;-10.6;-
Istjørndalen;SN99770;01.03.2024 06:00;-8.5;-
Istjørndalen;SN99770;01.03.2024 07:00;-8.2;-
Istjørndalen;SN99770;01.03.2024 08:00;-6.2;-
Istjørndalen;SN99770;01.03.2024 09:00;-8.3;-
Istjørndalen;SN99770;01.03.2024 10:00;-9.4;-
Istjørndalen;SN99770;01.03.2024 11:00;-6.7;-
Istjørndalen;SN99770;01.03.2024 12:00;-8.3;-
Istjørndalen;SN99770;01.03.2024 13:00;-6.8;-
Istjørndalen;SN99770;01.03.2024 14:00;-5.3;-
Istjørndalen;SN99770;01.03.2024 15:00;-5;-
Istjørndalen;SN99770;01.03.2024 16:00;-5.2;-
Istjørndalen;SN99770;01.03.2024 17:00;-5;-
Istjørndalen;SN99770;01.03.2024 18:00;-5;-
Istjørndalen;SN99770;01.03.2024 19:00;-5.8;-
Istjørndalen;SN99770;01.03.2024 20:00;-6.3;-
Istjørndalen;SN99770;01.03.2024 21:00;-6.6;-
Istjørndalen;SN99770;01.03.2024 22:00;-6.9;-
Istjørndalen;SN99770;01.03.2024 23:00;-7.7;-
Istjørndalen;SN99770;02.03.2024 00:00;-7.8;-
Istjørndalen;SN99770;02.03.2024 01:00;-8.5;-
Istjørndalen;SN99770;02.03.2024 02:00;-9;-
Istjørndalen;SN99770;02.03.2024 03:00;-8.6;-
Istjørndalen;SN99770;02.03.2024 04:00;-8.7;-
Istjørndalen;SN99770;02.03.2024 05:00;-10.7;-
Istjørndalen;SN99770;02.03.2024 06:00;-11.2;-
Istjørndalen;SN99770;02.03.2024 07:00;-10.5;-
Istjørndalen;SN99770;02.03.2024 08:00;-11.8;-
Istjørndalen;SN99770;02.03.2024 09:00;-12;-
Istjørndalen;SN99770;02.03.2024 10:00;-12.7;-
Istjørndalen;SN99770;02.03.2024 11:00;-13.3;-
Istjørndalen;SN99770;02.03.2024 12:00;-13.9;-
Istjørndalen;SN99770;02.03.2024 13:00;-14.2;-
Istjørndalen;SN99770;02.03.2024 14:00;-14.7;-
Istjørndalen;SN99770;02.03.2024 15:00;-11.9;-
Istjørndalen;SN99770;02.03.2024 16:00;-11.9;-
Istjørndalen;SN99770;02.03.2024 17:00;-11.3;-
Istjørndalen;SN99770;02.03.2024 18:00;-11.1;-
Istjørndalen;SN99770;02.03.2024 19:00;-11;-
Istjørndalen;SN99770;02.03.2024 20:00;-10.2;-
Istjørndalen;SN99770;02.03.2024 21:00;-10.2;-
Istjørndalen;SN99770;02.03.2024 22:00;-9.1;-
Istjørndalen;SN99770;02.03.2024 23:00;-10;-
Istjørndalen;SN99770;03.03.2024 00:00;-8.7;-
Istjørndalen;SN99770;03.03.2024 01:00;-8.3;-
Istjørndalen;SN99770;03.03.2024 02:00;-7.1;-
Istjørndalen;SN99770;03.03.2024 03:00;-6.6;-
Istjørndalen;SN99770;03.03.2024 04:00;-4.7;-
Istjørndalen;SN99770;03.03.2024 05:00;-4.4;-
Istjørndalen;SN99770;03.03.2024 06:00;-3.9;-
Istjørndalen;SN99770;03.03.2024 07:00;-4.6;-
Istjørndalen;SN99770;03.03.2024 08:00;-4.5;-
Istjørndalen;SN99770;03.03.2024 09:00;-3.2;-
Istjørndalen;SN99770;03.03.2024 10:00;-0.8;-
Istjørndalen;SN99770;03.03.2024 11:00;-0.6;-
Istjørndalen;SN99770;03.03.2024 12:00;-0.3;-
Istjørndalen;SN99770;03.03.2024 13:00;-0.3;-
Istjørndalen;SN99770;03.03.2024 14:00;-0.2;-
Istjørndalen;SN99770;03.03.2024 15:00;-0.2;-
Istjørndalen;SN99770;03.03.2024 16:00;-0.9;-
Istjørndalen;SN99770;03.03.2024 17:00;-0.5;-
Istjørndalen;SN99770;03.03.2024 18:00;-3;-
Istjørndalen;SN99770;03.03.2024 19:00;-2.4;-
Istjørndalen;SN99770;03.03.2024 20:00;-2.8;-
Istjørndalen;SN99770;03.03.2024 21:00;-1.2;-
Istjørndalen;SN99770;03.03.2024 22:00;-1.3;-
Istjørndalen;SN99770;03.03.2024 23:00;-1.1;-
Istjørndalen;SN99770;04.03.2024 00:00;-1.3;-
Istjørndalen;SN99770;04.03.2024 01:00;-1.3;-
Istjørndalen;SN99770;04.03.2024 02:00;-1.2;-
Istjørndalen;SN99770;04.03.2024 03:00;-1.3;-
Istjørndalen;SN99770;04.03.2024 04:00;-1.5;-
Istjørndalen;SN99770;04.03.2024 05:00;-1.5;-
Istjørndalen;SN99770;04.03.2024 06:00;-1.6;-
Istjørndalen;SN99770;04.03.2024 07:00;-1.5;-
Istjørndalen;SN99770;04.03.2024 08:00;-1.8;-
Istjørndalen;SN99770;04.03.2024 09:00;-1.8;-
Istjørndalen;SN99770;04.03.2024 10:00;-1.7;-
Istjørndalen;SN99770;04.03.2024 11:00;-1.8;-
Istjørndalen;SN99770;04.03.2024 12:00;-1.9;-
Istjørndalen;SN99770;04.03.2024 13:00;-1.5;-
